"zone","state","lga","sector","ea","hhid","item_cd","item_seq","s5q2","s5q3","s5q4","tracked_obs"
3,19,1921,1,842,190016,332,1,1,1,3000,0
3,19,1921,1,842,190017,301,1,1,3,22000,0
3,19,1921,1,842,190017,304,1,1,2,10000,0
3,19,1921,1,842,190017,305,1,1,2,15000,0
3,19,1921,1,842,190017,306,1,1,2,500,0
3,19,1921,1,842,190017,311,1,1,3,500,0
3,19,1921,1,842,190017,312,1,1,3,13000,0
3,19,1921,1,842,190017,318,1,1,1,150000,0
3,19,1921,1,842,190017,322,1,1,2,800,0
3,19,1921,1,842,190017,322,2,1,2,7000,0
3,19,1921,1,842,190017,326,1,1,3,700,0
3,19,1921,1,842,190017,327,1,1,4,13000,0
3,19,1921,1,842,190017,332,1,1,3,6000,0
3,19,1921,1,842,190018,301,1,1,3,20000,0
3,19,1921,1,842,190018,304,1,1,2,10000,0
3,19,1921,1,842,190018,305,1,1,2,20000,0
3,19,1921,1,842,190018,311,1,1,1,5000,0
3,19,1921,1,842,190018,312,1,1,1,3000,0
3,19,1921,1,842,190018,319,1,1,1,250000,0
3,19,1921,1,842,190018,321,1,1,5,1000,0
3,19,1921,1,842,190018,322,1,1,2,300,0
3,19,1921,1,842,190018,326,1,1,3,700,0
3,19,1921,1,842,190018,327,1,1,4,8000,0
3,19,1921,1,842,190018,332,1,1,1,5000,0
3,19,1921,1,842,190019,304,1,1,3,10000,0
3,19,1921,1,842,190019,305,1,1,3,10000,0
3,19,1921,1,842,190019,306,1,1,2,10000,0
3,19,1921,1,842,190019,321,1,1,3,2000,0
3,19,1921,1,842,190019,322,1,1,2,4000,0
3,19,1921,1,842,190020,304,1,1,2,15000,0
3,19,1921,1,842,190020,305,1,1,2,8000,0
3,19,1921,1,842,190020,306,1,1,3,1000,0
3,19,1921,1,842,190020,321,1,1,4,3000,0
3,19,1921,1,842,190020,322,1,1,2,900,0
3,19,1943,2,668,190021,304,1,2,10,4000,0
3,19,1943,2,668,190021,304,2,3,20,4500,0
3,19,1943,2,668,190021,304,3,2,10,5000,0
3,19,1943,2,668,190021,304,4,6,20,4000,0
3,19,1943,2,668,190021,304,5,3,20,3500,0
3,19,1943,2,668,190021,304,6,6,20,3000,0
3,19,1943,2,668,190021,305,1,3,20,5000,0
3,19,1943,2,668,190021,305,2,6,20,3000,0
3,19,1943,2,668,190021,305,3,2,20,3000,0
3,19,1943,2,668,190021,305,4,3,20,5000,0
3,19,1943,2,668,190021,305,5,2,20,5000,0
3,19,1943,2,668,190021,305,6,3,20,3000,0
3,19,1943,2,668,190021,306,1,98,5,2000,0
3,19,1943,2,668,190022,304,1,2,5,4000,0
3,19,1943,2,668,190022,304,2,2,5,2000,0
3,19,1943,2,668,190022,304,3,2,5,8000,0
3,19,1943,2,668,190022,305,1,2,5,3000,0
3,19,1943,2,668,190022,305,2,2,5,5000,0
3,19,1943,2,668,190022,306,1,2,5,500,0
3,19,1943,2,668,190022,311,1,1,6,500,0
3,19,1943,2,668,190022,317,1,1,10,3000,0
3,19,1943,2,668,190022,318,1,1,1,30000,0
3,19,1943,2,668,190022,322,1,1,1,200,0
3,19,1943,2,668,190022,332,1,1,1,1500,0
3,19,1943,2,668,190023,304,1,1,5,4000,0
3,19,1943,2,668,190023,305,1,1,5,3500,0
3,19,1943,2,668,190023,306,1,1,2,300,0
3,19,1943,2,668,190024,302,1,2,8,500,0
3,19,1943,2,668,190024,303,1,2,8,500,0
3,19,1943,2,668,190024,304,1,1,8,500,0
3,19,1943,2,668,190024,304,2,2,6,500,0
3,19,1943,2,668,190024,305,1,1,8,2000,0
3,19,1943,2,668,190024,305,2,2,8,2000,0
3,19,1943,2,668,190024,306,1,98,2,500,0
3,19,1943,2,668,190024,307,1,1,7,6000,0
3,19,1943,2,668,190024,311,1,2,5,500,0
3,19,1943,2,668,190024,317,1,1,8,4000,0
3,19,1943,2,668,190024,318,1,1,3,20000,0
3,19,1943,2,668,190024,320,1,1,9,3000,0
3,19,1943,2,668,190024,326,1,1,7,500,0
3,19,1943,2,668,190024,332,1,1,1,1500,0
3,19,1943,2,668,190025,304,1,1,4,6000,0
3,19,1943,2,668,190025,305,1,1,4,5000,0
3,19,1943,2,668,190025,306,1,1,2,300,0
3,19,1943,2,668,190025,318,1,1,5,15000,0
3,19,1943,2,668,190025,322,1,1,2,400,0
3,19,1943,2,668,190025,322,2,1,1,3000,0
3,19,1943,2,668,190025,332,1,1,2,2000,0
3,19,1943,2,668,190026,304,1,2,6,8000,0
3,19,1943,2,668,190026,305,1,2,6,6000,0
3,19,1943,2,668,190026,306,1,2,4,7000,0
3,19,1943,2,668,190027,304,1,2,10,8000,0
3,19,1943,2,668,190027,305,1,2,20,4000,0
3,19,1943,2,668,190027,306,1,2,6,400,0
3,19,1943,2,668,190028,304,1,2,9,8000,0
3,19,1943,2,668,190028,305,1,2,9,6000,0
3,19,1943,2,668,190028,306,1,2,4,600,0
3,19,1943,2,668,190029,304,1,2,6,3000,0
3,19,1943,2,668,190029,305,1,2,5,3000,0
3,19,1943,2,668,190029,306,1,2,4,1000,0
3,19,1943,2,668,190029,317,1,1,7,3000,0
3,19,1943,2,668,190029,322,1,1,2,300,0
3,19,1943,2,668,190029,332,1,1,1,2500,0
3,19,1943,2,668,190030,304,1,1,3,8000,0
3,19,1943,2,668,190030,305,1,1,3,6000,0
3,19,1943,2,668,190030,306,1,1,2,300,0
3,19,1943,2,668,190030,332,1,1,2,3000,0
3,19,1916,2,1516,190031,304,1,2,6,10000,0
3,19,1916,2,1516,190031,305,1,2,6,8000,0
3,19,1916,2,1516,190031,306,1,2,4,4000,0
3,19,1916,2,1516,190031,332,1,2,1,600,0
3,19,1916,2,1516,190032,304,1,2,6,15000,0
3,19,1916,2,1516,190032,305,1,2,6,14000,0
3,19,1916,2,1516,190032,306,1,2,2,400,0
3,19,1916,2,1516,190033,304,1,1,4,1200,0
3,19,1916,2,1516,190033,304,2,1,6,12000,0
3,19,1916,2,1516,190033,304,3,1,6,4000,0
3,19,1916,2,1516,190033,305,1,1,6,5000,0
3,19,1916,2,1516,190033,305,2,2,5,500,0
3,19,1916,2,1516,190033,306,1,1,3,600,0
3,19,1916,2,1516,190033,311,1,1,1,1500,0
3,19,1916,2,1516,190033,322,1,,,,0
3,19,1916,2,1516,190034,304,1,2,10,1000,0
3,19,1916,2,1516,190034,304,2,2,10,3000,0
3,19,1916,2,1516,190034,305,1,2,10,5000,0
3,19,1916,2,1516,190034,311,1,1,15,500,0
3,19,1916,2,1516,190034,311,2,1,15,700,0
3,19,1916,2,1516,190034,322,1,1,0,800,0
3,19,1916,2,1516,190034,322,2,1,0,800,0
3,19,1916,2,1516,190035,304,1,2,10,7000,0
3,19,1916,2,1516,190035,304,2,2,4,4000,0
3,19,1916,2,1516,190035,305,1,2,4,5000,0
3,19,1916,2,1516,190035,306,1,2,3,1000,0
3,19,1916,2,1516,190035,311,1,2,4,700,0
3,19,1916,2,1516,190035,317,1,3,2,7000,0
3,19,1916,2,1516,190035,322,1,2,0,3000,0
3,19,1916,2,1516,190035,322,2,1,0,500,0
3,19,1916,2,1516,190035,332,1,3,0,3500,0
3,19,1916,2,1516,190036,302,1,2,1,7000,0
3,19,1916,2,1516,190036,304,1,2,1,6000,0
3,19,1916,2,1516,190036,304,2,2,1,13000,0
3,19,1916,2,1516,190036,305,1,2,1,15000,0
3,19,1916,2,1516,190036,306,1,2,0,1000,0
3,19,1916,2,1516,190036,311,1,2,0,1200,0
3,19,1916,2,1516,190036,318,1,1,0,40000,0
3,19,1916,2,1516,190036,322,1,1,0,500,0
3,19,1916,2,1516,190036,332,1,1,1,2000,0
3,19,1916,2,1516,190037,301,1,2,7,17000,0
3,19,1916,2,1516,190037,301,2,1,2,17000,0
3,19,1916,2,1516,190037,304,1,2,7,5000,0
3,19,1916,2,1516,190037,304,2,1,2,6000,0
3,19,1916,2,1516,190037,305,1,2,7,3000,0
3,19,1916,2,1516,190037,305,2,1,2,3000,0
3,19,1916,2,1516,190037,306,1,98,7,300,0
3,19,1916,2,1516,190037,307,1,2,7,3000,0
3,19,1916,2,1516,190037,318,1,1,3,30000,0
3,19,1916,2,1516,190037,322,1,1,1,400,0
3,19,1916,2,1516,190037,332,1,1,0,3000,0
3,19,1916,2,1516,190038,304,1,2,20,3000,0
3,19,1916,2,1516,190038,304,2,1,10,4000,0
3,19,1916,2,1516,190038,305,1,1,10,2000,0
3,19,1916,2,1516,190038,305,2,2,40,2000,0
3,19,1916,2,1516,190038,306,1,2,12,300,0
3,19,1916,2,1516,190038,317,1,1,8,4000,0
3,19,1916,2,1516,190038,322,1,1,4,300,0
3,19,1916,2,1516,190038,322,2,1,0,300,0
3,19,1916,2,1516,190039,304,1,2,7,5000,0
3,19,1916,2,1516,190039,305,1,2,5,3000,0
3,19,1916,2,1516,190039,306,1,2,1,1000,0
3,19,1916,2,1516,190039,332,1,4,2,2500,0
3,19,1916,2,1516,190040,301,1,2,2,20000,0
3,19,1916,2,1516,190040,304,1,2,3,6000,0
3,19,1916,2,1516,190040,305,1,2,3,7000,0
3,19,1916,2,1516,190040,306,1,2,2,300,0
3,19,1916,2,1516,190040,318,1,1,6,27000,0
3,19,1916,2,1516,190040,322,1,1,1,400,0
3,19,1916,2,1516,190040,326,1,1,2,700,0
3,19,1916,2,1516,190040,327,1,1,2,7000,0
3,19,1901,2,640,190041,304,1,2,4,7000,0
3,19,1901,2,640,190041,305,1,2,10,4000,0
3,19,1901,2,640,190041,306,1,2,2,300,0
3,19,1901,2,640,190041,318,1,1,5,500,0
3,19,1901,2,640,190041,322,1,1,2,300,0
3,19,1901,2,640,190042,304,1,2,22,6000,0
3,19,1901,2,640,190042,304,2,1,15,6000,0
3,19,1901,2,640,190042,305,1,1,15,10000,0
3,19,1901,2,640,190042,305,2,2,22,10000,0
3,19,1901,2,640,190042,306,1,2,1,300,0
3,19,1901,2,640,190042,307,1,1,3,8000,0
3,19,1901,2,640,190042,311,1,1,1,1500,0
3,19,1901,2,640,190042,317,1,4,3,4000,0
3,19,1901,2,640,190042,318,1,1,4,12000,0
3,19,1901,2,640,190042,319,1,1,1,250000,0
3,19,1901,2,640,190042,321,1,1,3,1500,0
3,19,1901,2,640,190042,322,1,1,5,300,0
3,19,1901,2,640,190042,323,1,1,9,1000,0
3,19,1901,2,640,190042,326,1,1,6,700,0
3,19,1901,2,640,190042,327,1,1,6,2500,0
3,19,1901,2,640,190043,304,1,5,10,7000,0
3,19,1901,2,640,190043,304,2,5,10,10000,0
3,19,1901,2,640,190043,304,3,2,15,8000,0
3,19,1901,2,640,190043,304,4,2,15,6000,0
3,19,1901,2,640,190043,305,1,5,10,5000,0
3,19,1901,2,640,190043,305,2,2,15,5000,0
3,19,1901,2,640,190043,305,3,5,10,6000,0
3,19,1901,2,640,190043,306,1,98,3,500,0
3,19,1901,2,640,190043,306,2,98,3,500,0
3,19,1901,2,640,190043,306,3,5,10,5000,0
3,19,1901,2,640,190044,304,1,2,6,7000,0
3,19,1901,2,640,190044,305,1,2,10,10000,0
3,19,1901,2,640,190044,306,1,2,2,300,0
3,19,1901,2,640,190044,318,1,1,4,25000,0
3,19,1901,2,640,190044,322,1,1,2,300,0
3,19,1901,2,640,190044,332,1,1,2,1500,0
3,19,1901,2,640,190045,304,1,1,5,5000,0
3,19,1901,2,640,190045,305,1,1,10,3000,0
3,19,1901,2,640,190045,306,1,1,2,400,0
3,19,1901,2,640,190046,304,1,2,10,6000,0
3,19,1901,2,640,190046,305,1,2,10,5000,0
3,19,1901,2,640,190046,306,1,2,4,400,0
3,19,1901,2,640,190047,304,1,4,15,7000,0
3,19,1901,2,640,190047,304,2,4,15,4000,0
3,19,1901,2,640,190047,304,3,2,20,6000,0
3,19,1901,2,640,190047,304,4,2,15,4000,0
3,19,1901,2,640,190047,305,1,2,15,5000,0
3,19,1901,2,640,190047,305,2,4,10,4500,0
3,19,1901,2,640,190047,305,3,4,10,4000,0
3,19,1901,2,640,190047,305,4,4,13,5500,0
3,19,1901,2,640,190047,306,1,98,1,1000,0
3,19,1901,2,640,190047,306,2,98,5,2000,0
3,19,1901,2,640,190048,304,1,2,6,8000,0
3,19,1901,2,640,190048,305,1,2,6,4000,0
3,19,1901,2,640,190048,306,1,2,4,400,0
3,19,1901,2,640,190049,304,1,2,20,6000,0
3,19,1901,2,640,190049,304,2,2,20,7000,0
3,19,1901,2,640,190049,304,3,8,15,7000,0
3,19,1901,2,640,190049,304,4,8,15,500,0
3,19,1901,2,640,190049,304,5,5,15,6000,0
3,19,1901,2,640,190049,304,6,5,15,7000,0
3,19,1901,2,640,190049,305,1,5,15,4500,0
3,19,1901,2,640,190049,305,2,8,15,3000,0
3,19,1901,2,640,190049,305,3,2,20,3500,0
3,19,1901,2,640,190049,305,4,5,15,3000,0
3,19,1901,2,640,190049,305,5,8,15,4500,0
3,19,1901,2,640,190049,305,6,2,20,4000,0
3,19,1901,2,640,190049,306,1,98,0,1500,0
3,19,1901,2,640,190050,304,1,2,17,4000,0
3,19,1901,2,640,190050,305,1,2,17,4000,0
3,19,1901,2,640,190050,306,1,2,4,500,0
3,19,1901,2,640,190050,322,1,1,1,400,0
3,19,1937,2,432,190051,304,1,2,22,2000,0
3,19,1937,2,432,190051,304,2,9,15,5000,0
3,19,1937,2,432,190051,305,1,2,22,2000,0
3,19,1937,2,432,190051,305,2,9,15,5000,0
3,19,1937,2,432,190051,306,1,98,3,300,0
3,19,1937,2,432,190051,307,1,2,5,10000,0
3,19,1937,2,432,190051,317,1,1,7,5000,0
3,19,1937,2,432,190051,327,1,1,7,5000,0
3,19,1937,2,432,190051,332,1,1,2,2000,0
3,36,3611,2,0,190052,302,1,1,3,14000,1
3,36,3611,2,0,190052,304,1,2,5,5000,1
3,36,3611,2,0,190052,304,2,1,7,9000,1
3,36,3611,2,0,190052,305,1,2,5,7000,1
3,36,3611,2,0,190052,305,2,1,7,11000,1
3,36,3611,2,0,190052,306,1,1,2,300,1
3,36,3611,2,0,190052,306,2,2,3,600,1
3,36,3611,2,0,190052,306,3,2,5,150,1
3,36,3611,2,0,190052,311,1,2,4,500,1
3,36,3611,2,0,190052,317,1,1,8,5000,1
3,36,3611,2,0,190052,321,1,1,3,1000,1
3,36,3611,2,0,190052,322,1,1,1,600,1
3,36,3611,2,0,190052,332,1,1,,2800,1
3,19,1937,2,432,190053,302,1,10,12,5000,0
3,19,1937,2,432,190053,304,1,10,12,3000,0
3,19,1937,2,432,190053,305,1,10,12,3000,0
3,19,1937,2,432,190053,306,1,10,3,500,0
3,19,1937,2,432,190053,307,1,10,12,7000,0
3,19,1937,2,432,190053,311,1,98,5,1000,0
3,19,1937,2,432,190053,317,1,1,7,4000,0
3,19,1937,2,432,190053,320,1,1,2,9000,0
3,19,1937,2,432,190053,321,1,1,2,1000,0
3,19,1937,2,432,190053,322,1,1,2,500,0
3,19,1937,2,432,190053,323,1,1,2,1500,0
3,19,1937,2,432,190053,326,1,1,8,700,0
3,19,1937,2,432,190053,327,1,1,8,5000,0
3,19,1937,2,432,190053,332,1,1,2,2000,0
3,19,1937,2,432,190054,304,1,2,10,5000,0
3,19,1937,2,432,190054,304,2,2,10,8000,0
3,19,1937,2,432,190054,304,3,1,1,10000,0
3,19,1937,2,432,190054,304,4,3,1,8000,0
3,19,1937,2,432,190054,305,1,2,20,5000,0
3,19,1937,2,432,190054,305,2,2,20,4000,0
3,19,1937,2,432,190054,306,1,98,1,1200,0
3,19,1937,2,432,190054,322,1,2,1,300,0
3,19,1937,2,432,190054,332,1,9,0,4000,0
3,19,1937,2,432,190054,332,2,3,0,7000,0
3,19,1937,2,432,190054,332,3,6,0,4000,0
3,19,1937,2,432,190055,304,1,1,5,5500,0
3,19,1937,2,432,190055,305,1,1,10,6000,0
3,19,1937,2,432,190055,306,1,1,2,2500,0
3,19,1937,2,432,190055,322,1,1,3,300,0
3,19,1937,2,432,190056,304,1,2,10,4000,0
3,19,1937,2,432,190056,305,1,2,10,3000,0
3,19,1937,2,432,190056,306,1,2,2,400,0
3,19,1937,2,432,190056,322,1,1,1,600,0
3,19,1937,2,432,190057,304,1,2,10,5000,0
3,19,1937,2,432,190057,305,1,2,10,3000,0
3,19,1937,2,432,190057,306,1,2,2,400,0
3,19,1937,2,432,190057,322,1,2,2,600,0
3,19,1937,2,432,190058,304,1,2,10,8000,0
3,19,1937,2,432,190058,304,2,6,10,8000,0
3,19,1937,2,432,190058,304,3,6,10,8000,0
3,19,1937,2,432,190058,304,4,2,10,8000,0
3,19,1937,2,432,190058,305,1,6,23,5000,0
3,19,1937,2,432,190058,305,2,2,25,6000,0
3,19,1937,2,432,190058,305,3,6,10,6000,0
3,19,1937,2,432,190058,305,4,2,10,5000,0
3,19,1937,2,432,190058,306,1,98,1,1000,0
3,19,1937,2,432,190058,307,1,2,5,8000,0
3,19,1937,2,432,190058,318,1,1,1,40000,0
3,19,1937,2,432,190058,320,1,1,1,5000,0
3,19,1937,2,432,190058,321,1,1,2,2000,0
3,19,1937,2,432,190058,322,1,2,1,300,0
3,19,1937,2,432,190058,327,1,1,1,10000,0
3,19,1937,2,432,190058,329,1,1,1,3000,0
3,19,1937,2,432,190058,330,1,1,2,8000,0
3,19,1937,2,432,190058,332,1,1,1,4000,0
3,19,1937,2,432,190058,332,2,1,1,3000,0
3,19,1937,2,432,190058,332,3,3,1,2000,0
3,19,1937,2,432,190059,304,1,2,6,3500,0
3,19,1937,2,432,190059,305,1,2,12,6500,0
3,19,1937,2,432,190059,306,1,2,2,300,0
3,19,1937,2,432,190059,322,1,1,3,300,0
3,19,1937,2,432,190060,304,1,2,3,7000,0
3,19,1937,2,432,190060,305,1,2,3,10000,0
3,19,1937,2,432,190060,306,1,2,3,300,0
3,19,1937,2,432,190060,318,1,1,2,30000,0
3,19,1937,2,432,190060,321,1,1,1,2000,0
3,19,1937,2,432,190060,322,1,1,2,500,0
3,19,1937,2,432,190060,327,1,1,1,10000,0
3,19,1937,2,432,190060,332,1,1,1,3000,0
3,19,1936,2,1994,190061,304,1,98,7,3000,0
3,19,1936,2,1994,190061,304,2,98,7,4000,0
3,19,1936,2,1994,190061,306,1,98,3,300,0
3,19,1936,2,1994,190061,318,1,1,5,35000,0
3,19,1936,2,1994,190061,322,1,1,4,500,0
3,19,1936,2,1994,190061,332,1,1,3,3000,0
3,19,1936,2,1994,190062,304,1,7,0,8000,0
3,19,1936,2,1994,190062,304,2,2,24,500,0
3,19,1936,2,1994,190062,304,3,7,0,10000,0
3,19,1936,2,1994,190062,304,4,2,24,7000,0
3,19,1936,2,1994,190062,305,1,2,24,5000,0
3,19,1936,2,1994,190062,305,2,2,24,3000,0
3,19,1936,2,1994,190062,305,3,7,0,6000,0
3,19,1936,2,1994,190062,305,4,7,0,4000,0
3,19,1936,2,1994,190062,306,1,7,0,700,0
3,19,1936,2,1994,190062,306,2,2,1,1000,0
3,19,1936,2,1994,190062,317,1,4,2,4500,0
3,19,1936,2,1994,190062,317,2,1,4,4000,0
3,19,1936,2,1994,190063,304,1,2,11,3500,0
3,19,1936,2,1994,190063,305,1,2,15,4000,0
3,19,1936,2,1994,190063,306,1,2,2,350,0
3,19,1936,2,1994,190063,317,1,1,7,3000,0
3,19,1936,2,1994,190063,322,1,1,2,400,0
3,19,1936,2,1994,190064,304,1,2,7,4500,0
3,19,1936,2,1994,190064,305,1,2,7,3000,0
3,19,1936,2,1994,190064,306,1,2,2,300,0
3,19,1936,2,1994,190064,317,1,1,15,3000,0
3,19,1936,2,1994,190064,322,1,1,5,1500,0
3,19,1936,2,1994,190065,304,1,2,15,4500,0
3,19,1936,2,1994,190065,305,1,2,12,6000,0
3,19,1936,2,1994,190065,306,1,2,2,300,0
3,19,1936,2,1994,190065,318,1,1,2,35000,0
3,19,1936,2,1994,190065,322,1,1,3,300,0
3,19,1936,2,1994,190066,304,1,2,20,7000,0
3,19,1936,2,1994,190066,304,2,2,20,5000,0
3,19,1936,2,1994,190066,305,1,2,20,4000,0
3,19,1936,2,1994,190066,305,2,2,20,6000,0
3,19,1936,2,1994,190066,306,1,2,1,1000,0
3,19,1936,2,1994,190066,317,1,1,1,12000,0
3,19,1936,2,1994,190067,304,1,2,1,6000,0
3,19,1936,2,1994,190067,304,2,2,1,9000,0
3,19,1936,2,1994,190067,305,1,2,1,4000,0
3,19,1936,2,1994,190067,305,2,2,1,7000,0
3,19,1936,2,1994,190067,306,1,2,1,1000,0
3,19,1936,2,1994,190067,306,2,2,1,500,0
3,19,1936,2,1994,190068,304,1,2,16,4000,0
3,19,1936,2,1994,190068,305,1,2,16,3000,0
3,19,1936,2,1994,190068,306,1,2,4,400,0
3,19,1936,2,1994,190068,323,1,1,1,600,0
3,19,1936,2,1994,190069,304,1,2,15,4000,0
3,19,1936,2,1994,190069,305,1,2,15,3000,0
3,19,1936,2,1994,190069,306,1,2,2,400,0
3,19,1936,2,1994,190070,304,1,2,20,6000,0
3,19,1936,2,1994,190070,305,1,2,20,3000,0
3,19,1936,2,1994,190070,306,1,2,2,400,0
3,19,1902,2,52,190071,304,1,5,0,13000,0
3,19,1902,2,52,190071,304,2,1,1,5000,0
3,19,1902,2,52,190071,304,3,2,27,3000,0
3,19,1902,2,52,190071,304,4,2,27,5000,0
3,19,1902,2,52,190071,304,5,5,0,6000,0
3,19,1902,2,52,190071,305,1,5,0,7000,0
3,19,1902,2,52,190071,305,2,2,27,3000,0
3,19,1902,2,52,190071,305,3,5,0,5000,0
3,19,1902,2,52,190071,305,4,2,27,5000,0
3,19,1902,2,52,190071,306,1,5,0,1200,0
3,19,1902,2,52,190071,306,2,2,1,1000,0
3,19,1902,2,52,190071,317,1,3,5,5000,0
3,19,1902,2,52,190071,322,1,3,1,400,0
3,19,1902,2,52,190072,304,1,2,3,5000,0
3,19,1902,2,52,190072,305,1,2,3,5000,0
3,19,1902,2,52,190072,306,1,98,3,300,0
3,19,1902,2,52,190073,304,1,2,23,6000,0
3,19,1902,2,52,190073,304,2,2,23,5000,0
3,19,1902,2,52,190073,305,1,2,23,5000,0
3,19,1902,2,52,190073,305,2,2,23,3000,0
3,19,1902,2,52,190073,306,1,2,1,500,0
3,19,1902,2,52,190073,306,2,2,1,600,0
3,19,1902,2,52,190074,304,1,2,14,4000,0
3,19,1902,2,52,190074,305,1,2,14,3000,0
3,19,1902,2,52,190074,306,1,2,2,400,0
3,19,1902,2,52,190075,304,1,2,14,6000,0
3,19,1902,2,52,190075,305,1,2,14,4000,0
3,19,1902,2,52,190075,306,1,2,2,500,0
3,19,1902,2,52,190076,304,1,2,12,6000,0
3,19,1902,2,52,190076,305,1,2,12,4000,0
3,19,1902,2,52,190076,306,1,2,4,400,0
3,19,1902,2,52,190077,304,1,8,16,2000,0
3,19,1902,2,52,190077,304,2,2,25,2000,0
3,19,1902,2,52,190077,304,3,98,7,1000,0
3,19,1902,2,52,190077,305,1,2,25,2000,0
3,19,1902,2,52,190077,305,2,3,16,2000,0
3,19,1902,2,52,190077,305,3,98,7,1000,0
3,19,1902,2,52,190077,306,1,98,3,300,0
3,19,1902,2,52,190078,304,1,2,7,4000,0
3,19,1902,2,52,190078,305,1,2,7,7000,0
3,19,1902,2,52,190078,306,1,2,2,200,0
3,19,1902,2,52,190078,322,1,1,2,400,0
3,19,1902,2,52,190079,304,1,2,4,6000,0
3,19,1902,2,52,190079,305,1,2,7,4000,0
3,19,1902,2,52,190079,306,1,2,2,300,0
3,19,1902,2,52,190079,322,1,1,2,400,0
3,19,1902,2,52,190080,304,1,2,4,3500,0
3,19,1902,2,52,190080,305,1,2,7,5200,0
3,19,1902,2,52,190080,306,1,2,3,300,0
3,19,1914,2,934,190081,304,1,2,22,5000,0
3,19,1914,2,934,190081,305,1,2,22,5000,0
3,19,1914,2,934,190081,306,1,2,3,300,0
3,19,1914,2,934,190081,322,1,1,0,500,0
3,19,1914,2,934,190082,304,1,11,22,8000,0
3,19,1914,2,934,190082,304,2,5,20,7000,0
3,19,1914,2,934,190082,304,3,5,20,800,0
3,19,1914,2,934,190082,304,4,2,27,4000,0
3,19,1914,2,934,190082,304,5,11,22,4000,0
3,19,1914,2,934,190082,304,6,2,27,5000,0
3,19,1914,2,934,190082,305,1,5,20,3000,0
3,19,1914,2,934,190082,305,2,11,22,5000,0
3,19,1914,2,934,190082,305,3,5,20,5000,0
3,19,1914,2,934,190082,305,4,2,27,5000,0
3,19,1914,2,934,190082,305,5,11,22,5000,0
3,19,1914,2,934,190082,305,6,2,27,3000,0
3,19,1914,2,934,190082,306,1,98,22,3000,0
3,19,1914,2,934,190083,304,1,2,12,6000,0
3,19,1914,2,934,190083,305,1,2,12,4000,0
3,19,1914,2,934,190083,306,1,2,2,400,0
3,19,1914,2,934,190083,322,1,1,1,600,0
3,19,1914,2,934,190084,304,1,6,15,5000,0
3,19,1914,2,934,190084,304,2,2,17,8000,0
3,19,1914,2,934,190084,304,3,2,17,6000,0
3,19,1914,2,934,190084,304,4,6,15,8000,0
3,19,1914,2,934,190084,305,1,2,17,5000,0
3,19,1914,2,934,190084,305,2,6,15,5500,0
3,19,1914,2,934,190084,305,3,2,17,300,0
3,19,1914,2,934,190084,306,1,6,15,4000,0
3,19,1914,2,934,190084,306,2,6,2,500,0
3,19,1914,2,934,190084,306,3,2,2,600,0
3,19,1914,2,934,190085,304,1,2,20,4000,0
3,19,1914,2,934,190085,304,2,10,15,6000,0
3,19,1914,2,934,190085,304,3,2,20,7000,0
3,19,1914,2,934,190085,304,4,10,15,4000,0
3,19,1914,2,934,190085,305,1,10,15,5000,0
3,19,1914,2,934,190085,305,2,10,15,3500,0
3,19,1914,2,934,190085,305,3,2,20,5000,0
3,19,1914,2,934,190085,305,4,2,20,4000,0
3,19,1914,2,934,190085,306,1,2,1,1000,0
3,19,1914,2,934,190085,306,2,10,1,500,0
3,19,1914,2,934,190086,304,1,2,4,5000,0
3,19,1914,2,934,190086,305,1,2,15,3000,0
3,19,1914,2,934,190086,306,1,2,2,200,0
3,19,1914,2,934,190086,318,1,1,3,40000,0
3,19,1914,2,934,190086,322,1,1,5,400,0
3,19,1914,2,934,190086,332,1,1,3,2500,0
3,19,1914,2,934,190087,304,1,2,8,3000,0
3,19,1914,2,934,190087,305,1,2,12,5500,0
3,19,1914,2,934,190087,306,1,2,3,300,0
3,19,1914,2,934,190088,304,1,2,3,4000,0
3,19,1914,2,934,190088,305,1,2,10,2600,0
3,19,1914,2,934,190088,306,1,2,2,300,0
3,19,1914,2,934,190088,322,1,1,1,600,0
3,19,1914,2,934,190089,304,1,2,10,6000,0
3,19,1914,2,934,190089,305,1,2,10,4000,0
3,19,1914,2,934,190089,306,1,2,2,400,0
3,19,1914,2,934,190089,322,1,1,1,4500,0
3,19,1914,2,934,190089,332,1,1,1,4000,0
3,19,1914,2,934,190090,304,1,98,15,4000,0
3,19,1914,2,934,190090,305,1,98,15,4000,0
3,19,1914,2,934,190090,306,1,1,1,500,0
3,19,1914,2,934,190090,317,1,1,7,4000,0
3,19,1914,2,934,190090,322,1,1,7,1300,0
3,19,1914,2,934,190090,332,1,3,1,1600,0
3,19,1941,2,518,190091,304,1,2,30,4000,0
3,19,1941,2,518,190091,304,2,2,30,5000,0
3,19,1941,2,518,190091,305,1,2,30,4000,0
3,19,1941,2,518,190091,305,2,2,20,4500,0
3,19,1941,2,518,190091,306,1,2,7,300,0
3,19,1941,2,518,190091,306,2,2,7,300,0
3,19,1941,2,518,190091,318,1,4,4,4000,0
3,19,1941,2,518,190091,322,1,4,4,550,0
3,19,1941,2,0,190092,304,1,1,2,5500,1
3,19,1941,2,0,190092,305,1,1,2,6000,1
3,19,1941,2,0,190092,306,1,1,1,600,1
3,19,1941,2,0,190092,322,1,1,0,750,1
